node	gene_id	taxon	panther_id	gene_name	go_terms
phyparts_dup.dupl.11	SEPO2@DN3774_c1_g1_i4	SEPO2	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	SEPO2@DN3831_c0_g1_i4	SEPO2	PTHR45933:SF11	PROTEIN C2-DOMAIN ABA-RELATED 1	
phyparts_dup.dupl.11	SEPO2@DN41099_c0_g1_i1	SEPO2	PTHR47991:SF63	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	SEPO2@DN41099_c0_g1_i2	SEPO2	PTHR47991:SF63	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	SEPO2@DN4864_c0_g2_i2	SEPO2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.11	SEPO2@DN4987_c0_g1_i10	SEPO2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEPO2@DN4987_c0_g1_i12	SEPO2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEPO2@DN4987_c0_g1_i13	SEPO2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEPO2@DN4987_c0_g1_i6	SEPO2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEPO2@DN4987_c0_g1_i8	SEPO2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEPO2@DN5260_c0_g1_i5	SEPO2	PTHR14255:SF5	SULFITE EXPORTER TAUE_SAFE FAMILY PROTEIN 4	
phyparts_dup.dupl.11	SEPO2@DN57917_c0_g1_i1	SEPO2	PTHR47002:SF2	AQUAPORIN AQPAE.A-LIKE	
phyparts_dup.dupl.11	SEPO2@DN5844_c0_g1_i2	SEPO2	PTHR45639:SF15	HEAT SHOCK 70 KDA PROTEIN 16	
phyparts_dup.dupl.11	SEPO2@DN6065_c0_g1_i6	SEPO2	PTHR31148:SF7	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;pre-mRNA binding#GO:0036002;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	SEPO2@DN60780_c0_g1_i1	SEPO2	PTHR47990:SF81	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	2-oxoglutarate-dependent dioxygenase activity#GO:0016706;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen#GO:0016705;oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;dioxygenase activity#GO:0051213
phyparts_dup.dupl.11	SEPO2@DN629_c0_g1_i3	SEPO2	PTHR18968:SF168	ACETOLACTATE SYNTHASE	nucleotide binding#GO:0000166;transferase activity#GO:0016740;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;flavin adenine dinucleotide binding#GO:0050660;heterocyclic compound binding#GO:1901363;ion binding#GO:0043167;anion binding#GO:0043168
phyparts_dup.dupl.11	SEPO2@DN6394_c0_g1_i1	SEPO2	PTHR47002:SF2	AQUAPORIN AQPAE.A-LIKE	
phyparts_dup.dupl.11	SEPO2@DN65320_c0_g1_i1	SEPO2	PTHR19375:SF454	HEAT SHOCK COGNATE 70 KDA PROTEIN 2-LIKE	
phyparts_dup.dupl.11	SEPO2@DN7122_c0_g1_i2	SEPO2	PTHR47214:SF3	TRANSCRIPTION FACTOR AS1	
phyparts_dup.dupl.11	SEPO2@DN8439_c0_g1_i5	SEPO2	PTHR31370:SF2	OS08G0105100 PROTEIN	
phyparts_dup.dupl.11	SEPO2@DN888_c1_g1_i9	SEPO2	PTHR44083:SF55	TOPLESS-RELATED PROTEIN 4-LIKE	
phyparts_dup.dupl.11	SEPO2@DN888_c2_g1_i18	SEPO2	PTHR44083:SF35	TOPLESS-RELATED PROTEIN 4-LIKE ISOFORM X1	
phyparts_dup.dupl.11	SEVE2@DN1310_c0_g1_i6	SEVE2	PTHR23340:SF0	SURP AND G-PATCH DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	SEVE2@DN13314_c0_g1_i1	SEVE2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	SEVE2@DN13583_c0_g1_i1	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	SEVE2@DN1431_c0_g1_i2	SEVE2	PTHR45751:SF30	E3 UBIQUITIN-PROTEIN LIGASE RGLG5	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;aminoacyltransferase activity#GO:0016755;ubiquitin-protein transferase activity#GO:0004842;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824;ubiquitin-like protein transferase activity#GO:0019787
phyparts_dup.dupl.11	SEVE2@DN16201_c0_g1_i1	SEVE2	PTHR11206:SF486	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	SEVE2@DN19600_c0_g1_i1	SEVE2	PTHR31444:SF8	PROTEIN IRREGULAR XYLEM 15	
phyparts_dup.dupl.11	SEVE2@DN19619_c0_g1_i1	SEVE2	PTHR18968:SF168	ACETOLACTATE SYNTHASE	nucleotide binding#GO:0000166;transferase activity#GO:0016740;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;flavin adenine dinucleotide binding#GO:0050660;heterocyclic compound binding#GO:1901363;ion binding#GO:0043167;anion binding#GO:0043168
phyparts_dup.dupl.11	SEVE2@DN2009_c0_g1_i1	SEVE2	PTHR45933:SF11	PROTEIN C2-DOMAIN ABA-RELATED 1	
phyparts_dup.dupl.11	SEVE2@DN21284_c0_g1_i1	SEVE2	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	SEVE2@DN22649_c0_g1_i2	SEVE2	PTHR45639:SF15	HEAT SHOCK 70 KDA PROTEIN 16	
phyparts_dup.dupl.11	SEVE2@DN23415_c0_g1_i1	SEVE2	PTHR19375:SF454	HEAT SHOCK COGNATE 70 KDA PROTEIN 2-LIKE	
phyparts_dup.dupl.11	SEVE2@DN24245_c0_g1_i1	SEVE2	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	SEVE2@DN2621_c0_g1_i1	SEVE2	PTHR10791:SF157	BIDIRECTIONAL SUGAR TRANSPORTER SWEET	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	SEVE2@DN27079_c0_g1_i1	SEVE2	PTHR31370:SF2	OS08G0105100 PROTEIN	
phyparts_dup.dupl.11	SEVE2@DN2878_c0_g1_i2	SEVE2	PTHR14255:SF5	SULFITE EXPORTER TAUE_SAFE FAMILY PROTEIN 4	
phyparts_dup.dupl.11	SEVE2@DN29889_c0_g1_i1	SEVE2	PTHR21234:SF19	BARK STORAGE PROTEIN B-LIKE	
phyparts_dup.dupl.11	SEVE2@DN30848_c0_g1_i1	SEVE2	PTHR48049:SF128	GLYCOSYLTRANSFERASE	
phyparts_dup.dupl.11	SEVE2@DN31098_c0_g1_i1	SEVE2	PTHR19375:SF464	SHOCK COGNATE 70 KDA PROTEIN, PUTATIVE, EXPRESSED-RELATED	
phyparts_dup.dupl.11	SEVE2@DN31806_c0_g1_i1	SEVE2	PTHR10120:SF26	PLASTOGLOBULE-LOCALIZED METALLOPEPTIDASE 48, CHLOROPLASTIC	hydrolase activity#GO:0016787;metalloendopeptidase activity#GO:0004222;metallopeptidase activity#GO:0008237;peptidase activity#GO:0008233;endopeptidase activity#GO:0004175;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEVE2@DN33966_c0_g1_i1	SEVE2	PTHR12378:SF10	OS04G0548000 PROTEIN	hydrolase activity#GO:0016787;deubiquitinase activity#GO:0101005;ubiquitin-like protein peptidase activity#GO:0019783;peptidase activity#GO:0008233;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEVE2@DN34051_c0_g1_i1	SEVE2	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	SEVE2@DN34232_c0_g1_i1	SEVE2	PTHR47991:SF63	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	SEVE2@DN35038_c0_g1_i1	SEVE2	PTHR38160:SF1	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 40	
phyparts_dup.dupl.11	SEVE2@DN37661_c0_g1_i1	SEVE2	PTHR43895:SF163	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	SEVE2@DN3802_c0_g1_i1	SEVE2	PTHR18968:SF168	ACETOLACTATE SYNTHASE	nucleotide binding#GO:0000166;transferase activity#GO:0016740;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;flavin adenine dinucleotide binding#GO:0050660;heterocyclic compound binding#GO:1901363;ion binding#GO:0043167;anion binding#GO:0043168
phyparts_dup.dupl.11	SEVE2@DN38109_c0_g1_i1	SEVE2	PTHR10277:SF60	METHYLTHIOALKYLMALATE SYNTHASE 1, CHLOROPLASTIC-RELATED	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;catalytic activity#GO:0003824
phyparts_dup.dupl.11	SEVE2@DN38232_c0_g1_i1	SEVE2	PTHR21576:SF44	MAJOR FACILITATOR SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	SEVE2@DN38433_c0_g1_i1	SEVE2	PTHR47002:SF2	AQUAPORIN AQPAE.A-LIKE	
phyparts_dup.dupl.11	SEVE2@DN4446_c0_g2_i1	SEVE2	PTHR47990:SF81	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	2-oxoglutarate-dependent dioxygenase activity#GO:0016706;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen#GO:0016705;oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;dioxygenase activity#GO:0051213
phyparts_dup.dupl.11	SEVE2@DN454_c0_g3_i2	SEVE2	PTHR44083:SF48	TOPLESS-RELATED PROTEIN 4	
phyparts_dup.dupl.11	SEVE2@DN454_c0_g3_i3	SEVE2	PTHR44083:SF55	TOPLESS-RELATED PROTEIN 4-LIKE	
phyparts_dup.dupl.11	SEVE2@DN454_c0_g3_i4	SEVE2	PTHR44083:SF45	TOPLESS-RELATED PROTEIN 1	
phyparts_dup.dupl.11	SEVE2@DN462_c0_g1_i1	SEVE2	PTHR48047:SF135	GLYCOSYLTRANSFERASE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	SEVE2@DN462_c0_g2_i2	SEVE2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	SEVE2@DN462_c0_g3_i1	SEVE2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	SEVE2@DN4724_c0_g1_i1	SEVE2	PTHR13994:SF29	NUDIX HYDROLASE 2	pyrophosphatase activity#GO:0016462;nucleotide binding#GO:0000166;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;hydrolase activity#GO:0016787;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides#GO:0016818;heterocyclic compound binding#GO:1901363;hydrolase activity, acting on acid anhydrides#GO:0016817
phyparts_dup.dupl.11	SEVE2@DN536_c0_g1_i1	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	SEVE2@DN536_c0_g1_i2	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	SEVE2@DN6729_c0_g1_i2	SEVE2	PTHR31148:SF7	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;pre-mRNA binding#GO:0036002;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	SEVE2@DN7232_c0_g1_i2	SEVE2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.11	SEVE2@DN8501_c0_g1_i1	SEVE2	PTHR19375:SF550	HEAT SHOCK 70 KDA PROTEIN 6 CHLOROPLASTIC	
phyparts_dup.dupl.11	SEVE2@DN8607_c0_g1_i1	SEVE2	PTHR47002:SF2	AQUAPORIN AQPAE.A-LIKE	
phyparts_dup.dupl.11	SEVE2@DN9570_c0_g1_i4	SEVE2	PTHR31485:SF33	PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE	
phyparts_dup.dupl.11	ZAPE2@DN103_c2_g1_i1	ZAPE2	PTHR10791:SF22	BIDIRECTIONAL SUGAR TRANSPORTER SWEET11	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	ZAPE2@DN10684_c0_g1_i2	ZAPE2	PTHR11206:SF486	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	ZAPE2@DN12264_c0_g1_i1	ZAPE2	PTHR11746:SF195	CAFFEIC ACID 3-O-METHYLTRANSFERASE-LIKE PROTEIN-RELATED	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	ZAPE2@DN12264_c0_g2_i2	ZAPE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	ZAPE2@DN15676_c0_g1_i1	ZAPE2	PTHR10277:SF60	METHYLTHIOALKYLMALATE SYNTHASE 1, CHLOROPLASTIC-RELATED	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;catalytic activity#GO:0003824
phyparts_dup.dupl.11	ZAPE2@DN15703_c0_g1_i1	ZAPE2	PTHR31148:SF7	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;pre-mRNA binding#GO:0036002;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	ZAPE2@DN16005_c0_g1_i1	ZAPE2	PTHR31370:SF2	OS08G0105100 PROTEIN	
phyparts_dup.dupl.11	ZAPE2@DN1606_c0_g1_i2	ZAPE2	PTHR47002:SF2	AQUAPORIN AQPAE.A-LIKE	
phyparts_dup.dupl.11	ZAPE2@DN1630_c1_g1_i1	ZAPE2	PTHR45933:SF11	PROTEIN C2-DOMAIN ABA-RELATED 1	
phyparts_dup.dupl.11	ZAPE2@DN16791_c0_g1_i1	ZAPE2	PTHR47990:SF81	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	2-oxoglutarate-dependent dioxygenase activity#GO:0016706;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen#GO:0016705;oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;dioxygenase activity#GO:0051213
phyparts_dup.dupl.11	ZAPE2@DN19750_c0_g1_i1	ZAPE2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.11	ZAPE2@DN19763_c0_g1_i1	ZAPE2	PTHR47991:SF63	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	ZAPE2@DN22663_c0_g1_i1	ZAPE2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	ZAPE2@DN24744_c0_g1_i1	ZAPE2	PTHR21576:SF44	MAJOR FACILITATOR SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	ZAPE2@DN24897_c0_g1_i1	ZAPE2	PTHR48140	FATTY ACID DESATURASE 4, CHLOROPLASTIC-RELATED	
phyparts_dup.dupl.11	ZAPE2@DN24981_c0_g1_i1	ZAPE2	PTHR38160	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 40	
phyparts_dup.dupl.11	ZAPE2@DN25172_c0_g1_i1	ZAPE2	PTHR12378:SF10	OS04G0548000 PROTEIN	hydrolase activity#GO:0016787;deubiquitinase activity#GO:0101005;ubiquitin-like protein peptidase activity#GO:0019783;peptidase activity#GO:0008233;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	ZAPE2@DN25182_c0_g1_i1	ZAPE2	PTHR31485:SF33	PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE	
phyparts_dup.dupl.11	ZAPE2@DN25952_c0_g1_i1	ZAPE2	PTHR47214:SF3	TRANSCRIPTION FACTOR AS1	
phyparts_dup.dupl.11	ZAPE2@DN26937_c0_g1_i1	ZAPE2	PTHR11746:SF343	CAFFEIC ACID O-METHYLTRANSFERASE	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	ZAPE2@DN28029_c0_g1_i1	ZAPE2	PTHR31485:SF33	PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE	
phyparts_dup.dupl.11	ZAPE2@DN28396_c0_g1_i1	ZAPE2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	ZAPE2@DN28570_c0_g1_i1	ZAPE2	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	ZAPE2@DN28703_c0_g1_i1	ZAPE2	PTHR45751:SF30	E3 UBIQUITIN-PROTEIN LIGASE RGLG5	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;aminoacyltransferase activity#GO:0016755;ubiquitin-protein transferase activity#GO:0004842;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824;ubiquitin-like protein transferase activity#GO:0019787
phyparts_dup.dupl.11	ZAPE2@DN3052_c0_g1_i2	ZAPE2	PTHR23340:SF0	SURP AND G-PATCH DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	ZAPE2@DN31665_c0_g1_i1	ZAPE2	PTHR21576:SF44	MAJOR FACILITATOR SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	ZAPE2@DN31919_c0_g1_i1	ZAPE2	PTHR45639:SF15	HEAT SHOCK 70 KDA PROTEIN 16	
phyparts_dup.dupl.11	ZAPE2@DN32042_c0_g1_i1	ZAPE2	PTHR47214:SF3	TRANSCRIPTION FACTOR AS1	
phyparts_dup.dupl.11	ZAPE2@DN377_c0_g1_i4	ZAPE2	PTHR18968:SF168	ACETOLACTATE SYNTHASE	nucleotide binding#GO:0000166;transferase activity#GO:0016740;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;flavin adenine dinucleotide binding#GO:0050660;heterocyclic compound binding#GO:1901363;ion binding#GO:0043167;anion binding#GO:0043168
phyparts_dup.dupl.11	ZAPE2@DN380_c0_g1_i2	ZAPE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	ZAPE2@DN397_c0_g1_i4	ZAPE2	PTHR10120:SF26	PLASTOGLOBULE-LOCALIZED METALLOPEPTIDASE 48, CHLOROPLASTIC	hydrolase activity#GO:0016787;metalloendopeptidase activity#GO:0004222;metallopeptidase activity#GO:0008237;peptidase activity#GO:0008233;endopeptidase activity#GO:0004175;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	ZAPE2@DN4859_c0_g1_i1	ZAPE2	PTHR44083:SF55	TOPLESS-RELATED PROTEIN 4-LIKE	
phyparts_dup.dupl.11	ZAPE2@DN4859_c0_g2_i1	ZAPE2	PTHR44083:SF35	TOPLESS-RELATED PROTEIN 4-LIKE ISOFORM X1	
phyparts_dup.dupl.11	ZAPE2@DN6025_c0_g1_i1	ZAPE2	PTHR48047:SF135	GLYCOSYLTRANSFERASE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	ZAPE2@DN6025_c0_g1_i3	ZAPE2	PTHR48047:SF135	GLYCOSYLTRANSFERASE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	ZAPE2@DN6120_c0_g2_i1	ZAPE2	PTHR11206:SF486	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	ZAPE2@DN658_c0_g1_i2	ZAPE2	PTHR19375:SF555	70 KDA HEAT SHOCK PROTEIN	
phyparts_dup.dupl.11	ZAPE2@DN6812_c0_g2_i1	ZAPE2	PTHR43895:SF163	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	ZAPE2@DN769_c0_g2_i7	ZAPE2	PTHR14255:SF5	SULFITE EXPORTER TAUE_SAFE FAMILY PROTEIN 4	
phyparts_dup.dupl.11	ZAPE2@DN9081_c0_g1_i1	ZAPE2	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	ZAPE2@DN9882_c0_g1_i1	ZAPE2	PTHR13994:SF30	NUDIX HYDROLASE 10	pyrophosphatase activity#GO:0016462;nucleotide binding#GO:0000166;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;hydrolase activity#GO:0016787;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides#GO:0016818;heterocyclic compound binding#GO:1901363;hydrolase activity, acting on acid anhydrides#GO:0016817
